,ID,Target_url,Target_text,Image_url,label
182,Rtr203,https://www.reuters.com/,"Air Force One departs Las Vegas past the broken windows on the Mandalay Bay hotel, where shooter Stephen Paddock conducted his mass shooting along the Las Vegas Strip in Las Vegas, Nevada",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554071&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1A1B55D970_RTRMADP_0_LASVEGAS-SHOOTING,REAL
183,Rtr204,https://www.reuters.com/,"Photographers help a Rohingya refugee to come out of Nad River as they cross the Myanmar-Bangladesh border in Palong Khali, near Cox's Bazar, Bangladesh",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554110&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1C7557E2C0_RTRMADP_0_MYANMAR-ROHINGYA-BANGLADESH-IMAGE,REAL
184,Rtr205,https://www.reuters.com/,"Smoke fills the sky above a burning hillside as tourists relax on the beach in Bormes-les-Mimosas, in the Var department, France",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554109&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1902E6CC20_RTRMADP_0_FRANCE-WILDFIRES,REAL
185,Rtr206,https://www.reuters.com/,Kandy Freeman participates in a Black Lives Matter protest in front of Trump Tower in New York City,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554132&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1D6E34BEE0_RTRMADP_0_USA-TRUMP,REAL
186,Rtr207,https://www.reuters.com/,"Residents wade through flood waters from Tropical Storm Harvey in Beaumont Place, Houston, Texas",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554113&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC17722F1A00_RTRMADP_0_STORM-HARVEY,REAL
187,Rtr208,https://www.reuters.com/,"Flames and smoke billow as firefighters deal with a serious fire in the Grenfell Tower apartment block at Latimer Road in West London, Britain",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554156&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1F6DF863F0_RTRMADP_0_BRITAIN-FIRE,REAL
188,Rtr209,https://www.reuters.com/,"A Syrian Democratic Forces (SDF) fighter sit as medics treat his comrades injured by sniper fired by Islamic State militants in a field hospital in Raqqa, Syria",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554040&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1322A05A70_RTRMADP_0_MIDEAST-CRISIS-SYRIA-RAQQA,REAL
189,Rtr210,https://www.reuters.com/,"A Burning Man participant (L) evades a chasing firefighter and falls into the flames of the ""Man Burn"" after evading the attempted tackles of multiple rangers and law enforcement personnel at the annual Burning Man arts and music festival in the Black Rock Desert of Nevada, September 2017",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554105&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC17724CA810_RTRMADP_0_USA-BURNINGMAN,REAL
190,Rtr211,https://www.reuters.com/,"Residents view the first iceberg of the season as it passes the South Shore, also known as ""Iceberg Alley"", near Ferryland, Newfoundland, Canada",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554039&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC114C987100_RTRMADP_0_GLOBAL-POY,REAL
191,Rtr212,https://www.reuters.com/,"US President Donald Trump meets with Russian President Vladimir Putin during the their bilateral meeting at the G20 summit in Hamburg, Germany July 7",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554043&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC133882A6F0_RTRMADP_0_G20-GERMANY-PUTIN-TRUMP,REAL
192,Rtr213,https://www.reuters.com/,"A worker uses a table to move along a flooded street after heavy rainfall in Sao Paulo, Brazil April 7",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554044&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC118317B7F0_RTRMADP_0_BRAZIL-WEATHER,REAL
193,Rtr215,https://www.reuters.com/,"People cross a flooded street after a massive landslide and flood in the Huachipa district of Lima, Peru",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554099&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1DCBD77180_RTRMADP_0_PERU-FLOODS,REAL
194,Rtr216,https://www.reuters.com/,"Hindu priests sit inside a cave as they perform evening prayers on the banks of the river Ganges in Devprayag, India",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554046&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1500518D00_RTRMADP_0_INDIA-GANGES,REAL
195,Rtr217,https://www.reuters.com/,"A wounded man lies on the ground at the site of a blast in Kabul, Afghanistan May 31",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554034&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC125391BE30_RTRMADP_0_AFGHANISTAN-BLAST,REAL
196,Rtr218,https://www.reuters.com/,"Aibhin Kenneally aged 13 from the Flynn-O'Kane dance group warms up backstage before performing during the World Irish Dancing Championships in Dublin, Ireland April 11",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554035&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPLR1ED4B16RICL_RTRMADP_0_IRELAND-DANCING,REAL
197,Rtr219,https://www.reuters.com/,"Steam rises from chimneys of a heating power plant near a monument of Soviet cosmonaut Yuri Gagarin, the first man in space, with the air temperature at about minus 17 degrees Celsius (14 degrees Fahrenheit), during sunset in Moscow, Russia",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554031&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPLR1ED1913B4MG_RTRMADP_0_RUSSIA-CITYSCAPE,REAL
198,Rtr220,https://www.reuters.com/,"Migrants try to stay afloat after falling off their rubber dinghy during a rescue operation by the Malta-based NGO Migrant Offshore Aid Station (MOAS) ship in the central Mediterranean in international waters some 15 nautical miles off the coast of Zawiya in Libya, April 14 All 134 sub-Saharan migrants survived and were rescued by MOAS",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554106&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1E0EBBFE90_RTRMADP_0_EUROPE-MIGRANTS-RESCUE,REAL
199,Rtr221,https://www.reuters.com/,A woman assists an injured person after an incident on Westminster Bridge in London,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554037&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPLR1ED3M169JQH_RTRMADP_0_BRITAIN-SECURITY,REAL
200,Rtr222,https://www.reuters.com/,"People collect scattered oranges amidst rubble after an airstrike on a market in rebel held Maarrat Misrin city in Idlib province, Syria January 14",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554052&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC16D079DB10_RTRMADP_0_MIDEAST-CRISIS-SYRIA,REAL
201,Rtr223,https://www.reuters.com/,"The sun is obscured by the moon during a solar eclipse as seen from an Alaska Airlines commercial jet at 40,000 feet above the Pacific Ocean off the coast of Depoe Bay, Oregon",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554059&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC13EA97FE10_RTRMADP_0_SOLAR-ECLIPSE-USA,REAL
202,Rtr224,https://www.reuters.com/,Plane debris is seen at the crash site of a Turkish cargo jet near Kyrgyzstan's Manas airport outside Bishkek,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554091&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC194F3A2ED0_RTRMADP_0_KYRGYZSTAN-CRASH,REAL
203,Rtr225,https://www.reuters.com/,"Hosne Ara, 4, a Rohingya refugee who fled Myanmar two months ago, listens to children singing at a children's centre in the Kutupalong refugee camp near Cox's Bazar, Bangladesh",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554126&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1E3F18EE00_RTRMADP_0_MYANMAR-ROHINGYA-BANGLADESH,REAL
204,Rtr226,https://www.reuters.com/,"Vessels that sank during Hurricane Irma are seen in a Saint John bay 12 days after the devastating storm raked the island, on St John, US Virgin Islands",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554048&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC116D414520_RTRMADP_0_STORM-IRMA,REAL
205,Rtr227,https://www.reuters.com/,"A man cries as he carries his daughter while walking from an Islamic State-controlled part of Mosul towards Iraqi special forces soldiers during a battle in Mosul, Iraq March 4",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554100&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1986323A70_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL,REAL
206,Rtr229,https://www.reuters.com/,"Farmer Osvaldo Lemas, 83, looks to the camera as he picks tobacco leaves at a farm in Cuba's western province of Pinar del Rio, Cuba",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554050&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC13EBC473D0_RTRMADP_0_CUBA-CIGARS,REAL
207,Rtr230,https://www.reuters.com/,"A rebel fighter carries an injured boy after a car bomb explosion in Jub al Barazi east of the northern Syrian town of al-Bab, Syria",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554064&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC15FBF5E3A0_RTRMADP_0_MIDEAST-CRISIS-SYRIA,REAL
208,Rtr231,https://www.reuters.com/,"Traffic cones are seen on the bank of the River Thames during low tide in London, Britain",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554063&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1882D3A510_RTRMADP_0_BRITAIN-THAMES,REAL
209,Rtr232,https://www.reuters.com/,"A protester holds a national flag as a bank branch, housed in the magistracy of the Supreme Court of Justice, burns during a rally against Venezuela's President Nicolas Maduro, in Caracas, Venezuela June 12",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554153&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1EEB938CE0_RTRMADP_0_VENEZUELA-POLITICS,REAL
210,Rtr233,https://www.reuters.com/,"A man carries his pet cat as he walks under the cherry blossoms at Tongji University in Shanghai, China",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554072&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1986B4DDD0_RTRMADP_0_CHINA-DAILYLIFE,REAL
211,Rtr234,https://www.reuters.com/,"Police investigators and forensic technicians investigate a crime scene where a man was killed in Manaus, Brazil, January 6 Police erected roadblocks and increased patrols around Manaus to hunt down more than 100 inmates who escaped from a prison in Manaus during a riot According to local media, police reported more than 12 murders in Manaus in the 24 hours after the escape",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554112&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1E523CE140_RTRMADP_0_BRAZIL-PRISON-RIOT,REAL
212,Rtr235,https://www.reuters.com/,"An Iraqi special forces soldier shot dead an Islamic State suicide bomber in Mosul, Iraq March 3",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554067&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1BDA41D430_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL,REAL
213,Rtr237,https://www.reuters.com/,"Law enforcement officers detain an opposition supporter during a rally in Moscow, Russia",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554045&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC135AF684A0_RTRMADP_0_RUSSIA-PROTESTS,REAL
214,Rtr238,https://www.reuters.com/,"An aerial view shows the remains of burnt homes from what residents said was the latest attack by armed men in Thonyor, Leer County, South Sudan February 23",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554036&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC122EFB1B80_RTRMADP_0_AFRICA-HUNGER-SOUTH-SUDAN,REAL
215,Rtr240,https://www.reuters.com/,"Afghan policemen try to rescue four-year-old Ali Ahmad at the site of a suicide attack followed by a clash between Afghan forces and insurgents after an attack on a Shi'ite Muslim mosque in Kabul, Afghanistan",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554088&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC192E82E330_RTRMADP_0_AFGHANISTAN-ATTACK-BOY,REAL
216,Rtr242,https://www.reuters.com/,Switzerland's Stan Wawrinka serves during his Men's singles fourth round match against Italy's Andreas Seppi at the Australian Open,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554115&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPSR1ED1M0IAO6D_RTRMADP_0_TENNIS-OPEN,REAL
217,Rtr243,https://www.reuters.com/,"Men feed seagulls along the Yamuna river on a smoggy morning in New Delhi, India",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554098&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1D95852D00_RTRMADP_0_INDIA-DAILYLIFE,REAL
218,Rtr244,https://www.reuters.com/,"An opposition politician of the National Super Alliance (NASA) coalition, reacts after a gas canister fired by policemen hits his car during a protest along a street in Nairobi, Kenya",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554038&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC12B2199BD0_RTRMADP_0_KENYA-ELECTION,REAL
219,Rtr245,https://www.reuters.com/,"A man who was set on fire by people accusing him of stealing during a rally against Venezuela's President Nicolas Maduro runs amidst opposition supporters in Caracas, Venezuela",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554152&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1EE3C12530_RTRMADP_0_VENEZUELA-POLITICS-IMAGE,REAL
220,Rtr246,https://www.reuters.com/,"Tanks are seen in the government-held industrial town of Avdiyivka, Ukraine",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554104&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1B2EB76E40_RTRMADP_0_UKRAINE-CRISIS-NATO,REAL
221,Rtr247,https://www.reuters.com/,J Class boats compete in a regatta between race days of the America's Cup finals,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554076&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1BF41E6E10_RTRMADP_0_SAILING-AMERICAS,REAL
222,Rtr248,https://www.reuters.com/,Palestinians react following tear gas that was shot by Israeli forces after Friday prayer on a street outside Jerusalem's Old City,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554134&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1E8213E900_RTRMADP_0_ISRAEL-PALESTINIANS,REAL
223,Rtr249,https://www.reuters.com/,"Young Hindu priests take a holy bath together as part of a ritual during the sacred thread festival at the Pashupatinath temple in Kathmandu, Nepal July 28 Hindus take holy baths and change their sacred threads, also known as janai, for protection and purification during the festival",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554158&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1FDEB2B900_RTRMADP_0_NEPAL-RELIGION,REAL
224,Rtr251,https://www.reuters.com/,US President Donald Trump speaks during an interview with Reuters in the Oval Office of the White House in Washington,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554030&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPHP1ED4S02VJ7Y_RTRMADP_0_USA-TRUMP,REAL
225,Rtr252,https://www.reuters.com/,"Pigs are herded off a platform into water by breeders during a daily exercise at a pig farm in Shenyang, Liaoning province, China, August 2017",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554116&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1BD36BA2A0_RTRMADP_0_CHINA-ODDLY,REAL
226,Rtr253,https://www.reuters.com/,"A woman gestures as she mourns the death of a protester in Mathare, in Nairobi, Kenya",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554078&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC156529C790_RTRMADP_0_KENYA-ELECTION,REAL
227,Rtr255,https://www.reuters.com/,"Carmen De Jesus uses a flashlight at the Moradas Las Teresas Elderly House, where about two hundred elderly people live without electricity following damages caused by Hurricane Maria in Carolina, Puerto Rico",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554103&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC19DFAC22F0_RTRMADP_0_USA-PUERTORICO,REAL
228,Rtr256,https://www.reuters.com/,"A worker, known as a ""Tecchiaiolo"", examines marble at the Cervaiole quarry on Monte Altissimo in the Apuan Alps, Tuscany, Italy",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554141&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1FEC083000_RTRMADP_0_ITALY-MARBLE,REAL
229,Rtr257,https://www.reuters.com/,"Hamida, a Rohingya refugee woman, cries as she holds her 40-day-old son, who died as a boat capsized in the shore of Shah Porir Dwip, in Teknaf, Bangladesh",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554121&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC19975106C0_RTRMADP_0_MYANMAR-ROHINGYA-BANGLADESH-IMAGE,REAL
230,Rtr259,https://www.reuters.com/,"Damaged houses, buildings and a mosque are seen inside Marawi city, Philippines",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554081&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC15B13C1EB0_RTRMADP_0_PHILIPPINES-MILITANTS,REAL
231,Rtr261,https://www.reuters.com/,"Opposition supporters clash with riot security forces while rallying against President Nicolas Maduro in Caracas, Venezuela",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554058&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC18BEC15E10_RTRMADP_0_VENEZUELA-POLITICS,REAL
232,Rtr262,https://www.reuters.com/,"Soldiers and rescue workers search in the rubble of a collapsed building after an earthquake in Mexico City, Mexico September 20",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554089&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1DD0AB5790_RTRMADP_0_MEXICO-QUAKE,REAL
233,Rtr263,https://www.reuters.com/,"A combination of photos taken at the National Mall shows the crowds attending the inauguration ceremonies to swear in President Trump at 12:01pm (L) on January 20, 2017 and President Obama on January 20, 2009, in Washington",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554122&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1A16632CE0_RTRMADP_0_USA-TRUMP-INAUGURATION,REAL
234,Rtr265,https://www.reuters.com/,"Police officers stand guard during a fire at Kandawgyi Palace hotel in Yangon, Myanmar October 19",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554092&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC15208DAF00_RTRMADP_0_MYANMAR-FIRE,REAL
235,Rtr266,https://www.reuters.com/,"A medic holds the body of a girl recovered from under the rubble of a house destroyed by a Saudi-led air strike in Sanaa, Yemen",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554049&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC13AA188020_RTRMADP_0_YEMEN-SECURITY,REAL
236,Rtr267,https://www.reuters.com/,"Burning forest is seen during ""Operation Green Wave"" conducted by agents of the Brazilian Institute for the Environment and Renewable Natural Resources, or Ibama, to combat illegal logging in Apui, in the southern region of the state of Amazonas, Brazil",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554108&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC155E73D3F0_RTRMADP_0_BRAZIL-DEFORESTATION,REAL
237,Rtr268,https://www.reuters.com/,"Displaced Iraqi women who just fled their home,rest in the desert as they wait to be transported while Iraqi forces battle with Islamic State militants in western Mosul",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554056&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC12EC672A90_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL,REAL
238,Rtr269,https://www.reuters.com/,"Flood victims work on the Jute plant at the flood affected area at Saptari District, Nepal",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554095&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1BC7688CA0_RTRMADP_0_NEPAL-FLOODS,REAL
239,Rtr271,https://www.reuters.com/,"US President Donald Trump welcomes 11-years-old Frank Giaccio as he cuts the Rose Garden grass at the White House in Washington, September 15 Frank, who wrote a letter to Trump offering to mow the White House lawn, was invited to work for a day at the White House along the National Park Service staff",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554062&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC158797DB20_RTRMADP_0_USA-TRUMP,REAL
240,Rtr273,https://www.reuters.com/,New York Police Department officers arrest a woman who was taking part in a 'Day Without a Woman' march on International Women's Day in New York,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554094&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1D8F38D280_RTRMADP_0_WOMENS-DAY-USA-NYC,REAL
241,Rtr274,https://www.reuters.com/,"Iraqi Special Operations Forces arrest a person suspected of belonging to Islamic State militants in western Mosul, Iraq",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554119&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1DE605C730_RTRMADP_0_MIDEAST-CRISIS-MOSUL-SCREENING,REAL
242,Rtr275,https://www.reuters.com/,"A long time exposure shows molten lava which flows from the Piton de la Fournaise, one of the world's most active volcanoes on the French Indian Ocean Reunion Island",https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554032&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPLR1ED241KZWL5_RTRMADP_0_REUNION-VOLCANO,REAL
243,Rtr277,https://www.reuters.com/,"A shrine is seen after a forest fire near the village of Serta, Portugal",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554118&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC182311B060_RTRMADP_0_PORTUGAL-FIRE,REAL
244,Rtr278,https://www.reuters.com/,"A woman pushes a pram as she walks over a frozen lake during sun down at the Pajulahti sports center near Lahti, Finland",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554042&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC139D26F400_RTRMADP_0_FINLAND-WEATHER,REAL
245,Rtr279,https://www.reuters.com/,"Salah Skaff, 25, reacts over the body of his daughter Amira Skaff, 15 years old, after an airstrike on the rebel held besieged city of Douma, in the eastern Damascus suburb of Ghouta, Syria April 7",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554154&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1FA3FEF040_RTRMADP_0_MIDEAST-CRISIS-SYRIA,REAL
246,Rtr280,https://www.reuters.com/,"Abu Malek, one of the survivors of a chemical attack in the Ghouta region of Damascus that took place in 2013, uses his crutches to walk along a street in the Ghouta town of Ain Tarma, Syria",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554051&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC137E67AE00_RTRMADP_0_MIDEAST-CRISIS-SYRIA-GHOUTA,REAL
247,Rtr281,https://www.reuters.com/,"Members of the Saudi delegation wait for the arrival of China's President Xi Jinping and Saudi King Salman bin Abdulaziz Al-Saud before a welcoming ceremony at the Great Hall of the People in Beijing, China",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554090&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1442EF8870_RTRMADP_0_SAUDI-ASIA-CHINA,REAL
248,Rtr283,https://www.reuters.com/,"Russian President Vladimir Putin attends a wreath laying ceremony to mark the Defender of the Fatherland Day at the Tomb of the Unknown Soldier by the Kremlin wall in central Moscow, Russia",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554033&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPLR1ED2N0RTH6V_RTRMADP_0_RUSSIA-DEFENCE,REAL
249,Rtr284,https://www.reuters.com/,"North Korean soldiers march during a military parade marking the 105th birth anniversary of the country's founding father Kim Il Sung in Pyongyang, North Korea",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554061&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC17E3A1D800_RTRMADP_0_NORTHKOREA-USA,REAL
250,Rtr285,https://www.reuters.com/,"Qi Guangpu of China performs an aerial as he trains during the Snowboarding and Freestyle Skiing World Championships in Sierra Nevada, Spain",https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554055&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC17C3EBCA60_RTRMADP_0_FREESTYLE-SKIING-WORLD,REAL
